SSBSECT_TERM_CODE	SEMESTER	YEAR	SSBSECT_CRN	SSBSECT_SUBJ_CODE	STVDEPT_DESC	SSBSECT_CRSE_NUMB	SSBSECT_SEQ_NUMB	COURSE	SHORT_TITLE	LONG_TITLE	PRINT_TITLE	TYPE	SCBCRSE_DIVS_CODE	DIVSION_DESC	SCBCRSE_CREDIT_HR_LOW	SCBCRSE_CREDIT_HR_HIGH	DEFAULT_CREDITS	PRINT_CREDITS	SORT_SECTION	XLIST_1	XLIST_DESC_1	XLIST_2	XLIST_DESC_2	XLIST_3	XLIST_DESC_3	XLIST_4	XLIST_DESC_4	SSBSECT_MAX_ENRL	SSBSECT_WAIT_COUNT	SSBSECT_ENRL	SSBSECT_SEATS_AVAIL	SSBSECT_PTRM_CODE	PART_OF_SEMESTER	GRADE_MODE	HAS_FEE	MULTI_LEVEL_WITH	MULTI_LEVEL_PRINT	HAS_FINAL	FY	FOR_WHOM	IS_CP	INSTRUCTOR_LAST	INSTRUCTOR_FIRST	SSRMEET_BEGIN_TIME	SSRMEET_END_TIME	SSRMEET_BLDG_CODE	STVBLDG_DESC	SSRMEET_ROOM_CODE	SSRMEET_MON_DAY	SSRMEET_TUE_DAY	SSRMEET_WED_DAY	SSRMEET_THU_DAY	SSRMEET_FRI_DAY	SSRMEET_SAT_DAY	SSRMEET_SUN_DAY	PRINT_DAYS	PRINT_TIME	DIVISION_CREDIT	SPECIAL_PROGRAM	CRNKEY
202408	FALL	2024	235	LIT	Literature	012A	0	LIT 012A	Interculturl Lit & Other Media	Collisions: Intercultural Literature & Other Media	Collisions: Intercultural Literature & Other Media	High School	0002	Languages & Literature	0.5		0.5	.5	E									15	0	13	2	HS	Full Semester 	Graded					A	bard academy		Walton	Jeff	1305	1430	CL3	Classroom Bldg 3 (by Lec Ctr)	12	M	T		R				MTR	1:05-2:30 PM	none	 	202408235
202408	FALL	2024	241	LIT	Literature	013A	0	LIT 013A	African American/Caribbean Lit	African American and Caribbean Literature	African American and Caribbean Literature	High School	0002	Languages & Literature	0.5		0.5	.5	E									15	0	11	4	HS	Full Semester 	Graded					A	bard academy		DuPree	Sharon	1440	1605	CL1	Classroom Bldg 1 (by Library)	03		T		R				TR	2:40-4:05 PM	none	 	202408241
202408	FALL	2024	241	LIT	Literature	013A	0	LIT 013A	African American/Caribbean Lit	African American and Caribbean Literature	African American and Caribbean Literature	High School	0002	Languages & Literature	0.5		0.5	.5	E									15	0	11	4	HS	Full Semester 	Graded					A	bard academy		DuPree	Sharon	1305	1430	CL1	Classroom Bldg 1 (by Library)	03			W					W	1:05-2:30 PM	none	 	202408241
202408	FALL	2024	324	LIT	Literature	014A	RM	LIT 014A RM	Simply English		Simply English	High School	0002	Languages & Literature	0	0.5	0.5	.5	E									5	0	3	2	1	Full Semester 	Graded						 		Hopkins	Mark	1035	1130				M		W		F			MWF	10:35-11:30 AM	none	 	202408324
202408	FALL	2024	320	LIT	Literature	03A	RM	LIT 03A RM	Exploring Genre		Explore the World Through Lit	High School	0002	Languages & Literature	0	0.5	0.5	.5	E									5	0	3	2	1	Full Semester 	Graded						 		Kaputu	Felix	0730	0900						W					W	7:30-9:00 AM	none	 	202408320
202408	FALL	2024	320	LIT	Literature	03A	RM	LIT 03A RM	Exploring Genre		Explore the World Through Lit	High School	0002	Languages & Literature	0	0.5	0.5	.5	E									5	0	3	2	1	Full Semester 	Graded						 		Kaputu	Felix	0830	0925				M							M	8:30-9:25 AM	none	 	202408320
202408	FALL	2024	320	LIT	Literature	03A	RM	LIT 03A RM	Exploring Genre		Explore the World Through Lit	High School	0002	Languages & Literature	0	0.5	0.5	.5	E									5	0	3	2	1	Full Semester 	Graded						 		Kaputu	Felix	0935	1030							R				R	9:35-10:30 AM	none	 	202408320
202408	FALL	2024	232	LIT	Literature	09A	0	LIT 09A	Investigative Poetry		Investigative Poetry	High School	0002	Languages & Literature	0.5		0.5	.5	E									15	0	15	0	HS	Full Semester 	Graded					A	bard academy		Glavin	Kate	1305	1430	CL3	Classroom Bldg 3 (by Lec Ctr)	14			W					W	1:05-2:30 PM	none	 	202408232
202408	FALL	2024	232	LIT	Literature	09A	0	LIT 09A	Investigative Poetry		Investigative Poetry	High School	0002	Languages & Literature	0.5		0.5	.5	E									15	0	15	0	HS	Full Semester 	Graded					A	bard academy		Glavin	Kate	1440	1605	CL3	Classroom Bldg 3 (by Lec Ctr)	14		T		R				TR	2:40-4:05 PM	none	 	202408232
202408	FALL	2024	247	LIT	Literature	100	0	LIT 100	Guest Writers		Guest Writers	College	0002	Languages & Literature	0	2	2	2 p/f	E									15	0	2	13	1	Full Semester 	Pass/Fail				N	Y	first semester		Wilson	Fiona	1615	1740	HCC	Hall College Center	CONF		T		R				TR	4:15-5:40 PM	none	 	202408247
202408	FALL	2024	277	LIT	Literature	103	ME	LIT 103 ME	Writing in the Humanities		Writing in the Humanities	Mount Everett	0002	Languages & Literature	0	3	3	3	E									20	0	14	6	1	Full Semester 	Graded						 		Wolgemuth	Kevin			MTE	Mount Everett Campus										-	none	Mount Everett	202408277
202408	FALL	2024	278	LIT	Literature	110	ME	LIT 110 ME	Murder Most Foul		Murder Most Foul	Mount Everett	0002	Languages & Literature	0	3	3	3	E									20	0	12	8	1	Full Semester 	Graded						 		Wolgemuth	Kevin			MTE	Mount Everett Campus										-	none	Mount Everett	202408278
202408	FALL	2024	173	LIT	Literature	150	0	LIT 150	Intro to Creative Writing	Introduction to Creative Writing	Introduction to Creative Writing	College	0002	Languages & Literature	0	3	3	3	E									15	1	11	4	1	Full Semester 	Graded				N	Y	first semester		Glavin	Kate	1305	1430	CL3	Classroom Bldg 3 (by Lec Ctr)	14		T		R				TR	1:05-2:30 PM	Lang&Lit	 	202408173
202408	FALL	2024	201	LIT	Literature	153	0	LIT 153	W Art of Fiction: The Novel		W Art of Fiction: The Novel	College	0002	Languages & Literature	0	3	3	3	E									15	0	8	7	1	Full Semester 	Graded				N	Y	first semester		Mathews	Brendan	1305	1430	DAC	Daniel Arts Center	128	M		W					MW	1:05-2:30 PM	Lang&Lit	 	202408201
202408	FALL	2024	304	LIT	Literature	203-B	0	LIT 203-B	BARD: Novels of W. G. Sebald		BARD: Novels of W. G. Sebald	Course at BARD	0002	Languages & Literature	4		4	4	E									5	0	1	4	1	Full Semester 	Graded						 				1230	1750					T						T	12:30-5:50 PM	none	 	202408304
202408	FALL	2024	44	LIT	Literature	204	0	LIT 204	Children's Literature		Children's Literature	College	0002	Languages & Literature	0	3	3	3	E									16	0	13	3	1	Full Semester 	Graded				N	Y	first semester		Roe	Mileta	1005	1130	CL3	Classroom Bldg 3 (by Lec Ctr)	09	M		W					MW	10:05-11:30 AM	Lang&Lit	 	20240844
202408	FALL	2024	46	LIT	Literature	243	0	LIT 243	WCP HispanophoneFantasticTales	WCP Tales of the Fantastic in the Hispanophone World	WCP Tales of the Fantastic in the Hispanophone World	College	0002	Languages & Literature	0	3	3	3	E	SPAN	Spanish							15	0	6	9	1	Full Semester 	Graded				N	Y	first semester	CP	Franco Arabia	David	1615	1740	CL3	Classroom Bldg 3 (by Lec Ctr)	13		T		R				TR	4:15-5:40 PM	Lang&Lit	 	20240846
202408	FALL	2024	177	LIT	Literature	292	0	LIT 292	Shakespearean Dynamics	Shakespearean Dynamics: Gender and Social Hierarchies in Macbeth and Othello	Shakespearean Dynamics: Gender and Social Hierarchies in Macbeth and Othello	College	0002	Languages & Literature	0	3	3	3	E	GS	Gender Studies							15	0	10	5	1	Full Semester 	Graded				N	Y	first semester		Kaputu	Felix	1440	1605	CL1	Classroom Bldg 1 (by Library)	02	M		W					MW	2:40-4:05 PM	Lang&Lit	 	202408177
202408	FALL	2024	310	LIT	Literature	314-B	0	LIT 314-B	BARD:Nubokov's Last Novels		BARD:Nubokov's Last Novels	Course at BARD	0002	Languages & Literature	4		4	4	E									5	0	1	4	1	Full Semester 	Graded						 				1230	1450				M							M	12:30-2:50 PM	none	 	202408310
202408	FALL	2024	267	LR	Learning Resources	001	C	LR 001 C	Advisory Meeting		Advisory Meeting	High School	0007	General Education	0		0	0	E									25	0	15	10	HS	Full Semester 	Ungraded					A	bard academy		Long	Peter	1205	1240	CL3	Classroom Bldg 3 (by Lec Ctr)	12					F			F	12:05-12:40 PM	none	 	202408267
202408	FALL	2024	266	LR	Learning Resources	001	B	LR 001 B	Advisory Meeting		Advisory Meeting	High School	0007	General Education	0		0	0	E									25	0	11	14	HS	Full Semester 	Ungraded					A	bard academy		Hoffman	Amelia	1205	1240	CL3	Classroom Bldg 3 (by Lec Ctr)	11					F			F	12:05-12:40 PM	none	 	202408266
202408	FALL	2024	282	LR	Learning Resources	001	RM	LR 001 RM	Advisory Meeting		Advisory Meeting	High School	0007	General Education	0		0	0	E									60	0	3	57	HS	Full Semester 	Ungraded						 		Tong	Xin	1010	1040					T						T	10:10-10:40 AM	none	 	202408282
202408	FALL	2024	265	LR	Learning Resources	001	A	LR 001 A	Advisory Meeting		Advisory Meeting	High School	0007	General Education	0		0	0	E									25	0	13	12	HS	Full Semester 	Ungraded					A	bard academy		Glavin	Kate	1205	1240	CL3	Classroom Bldg 3 (by Lec Ctr)	09					F			F	12:05-12:40 PM	none	 	202408265
202408	FALL	2024	299	LR	Learning Resources	001	D	LR 001 D	Advisory Meeting		Advisory Meeting	High School	0007	General Education	0		0	0	E									20	0	15	5	HS	Full Semester 	Ungraded					A	bard academy		Budzn	Mary	1205	1240	CL3	Classroom Bldg 3 (by Lec Ctr)	10					F			F	12:05-12:40 PM	none	 	202408299
202408	FALL	2024	252	LR	Learning Resources	003M	2	LR 003M 2	Sexual Health & Wellness		Sexual Health & Wellness	High School	0007	General Education	0.25		0.25	.25 p/f	E									15	0	9	6	3	MOD2	Pass/Fail					A	bard academy		Baird	Stephanie	1440	1605	CL1	Classroom Bldg 1 (by Library)	03	M		W					MW	2:40-4:05 PM	none	 	202408252
202408	FALL	2024	184	LR	Learning Resources	132M	2	LR 132M 2	Lifecycles of Scientific Info	Laboratories and Libraries: The Lifecycles of Scientific Information	Laboratories and Libraries: The Lifecycles of Scientific Information	College	0007	General Education	0	1	1	1 p/f	E									15	0	3	12	3	MOD2	Pass/Fail				N	Y	first semester		McGuire	KellyAnne	1035	1200	CL1	Classroom Bldg 1 (by Library)	04		T						T	10:35-12:00 PM	none	 	202408184
202408	FALL	2024	184	LR	Learning Resources	132M	2	LR 132M 2	Lifecycles of Scientific Info	Laboratories and Libraries: The Lifecycles of Scientific Information	Laboratories and Libraries: The Lifecycles of Scientific Information	College	0007	General Education	0	1	1	1 p/f	E									15	0	3	12	3	MOD2	Pass/Fail				N	Y	first semester		Pollard	Herbie	1035	1200	CL1	Classroom Bldg 1 (by Library)	04		T						T	10:35-12:00 PM	none	 	202408184
202408	FALL	2024	5	LR	Learning Resources	201M	1	LR 201M 1	The Art of Tutoring Writing		The Art of Tutoring Writing	College	0007	General Education	0	1	1	1 p/f	E									15	0	15	0	2	MOD1	Pass/Fail				N	N	not first semester		Bonvillain	Nancy	1615	1745	CL3	Classroom Bldg 3 (by Lec Ctr)	14	M							M	4:15-5:45 PM	none	 	2024085
202408	FALL	2024	78	MATH	Mathematics	01A	A	MATH 01A A	Algebra I		Algebra I	High School	0003	Natural Science & Mathematics	0.5		0.5	.5	E									15	0	8	7	HS	Full Semester 	Graded	$21				A	bard academy		Landi	Amanda	0900	0955	CL3	Classroom Bldg 3 (by Lec Ctr)	11	M	T	W		F			MTWF	9:00-9:55 AM	none	 	20240878
202408	FALL	2024	79	MATH	Mathematics	01A	B	MATH 01A B	Algebra I		Algebra I	High School	0003	Natural Science & Mathematics	0.5		0.5	.5	E									15	0	11	4	HS	Full Semester 	Graded	$21				A	bard academy		Landi	Amanda	1005	1100	CL3	Classroom Bldg 3 (by Lec Ctr)	11	M	T	W		F			MTWF	10:05-11:00 AM	none	 	20240879
202408	FALL	2024	11	MATH	Mathematics	03A	A	MATH 03A A	Geometry I		Geometry I	High School	0003	Natural Science & Mathematics	0.5		0.5	.5	E									15	0	10	5	HS	Full Semester 	Graded					A	bard academy		Burkart	Jack	0900	0955	CL3	Classroom Bldg 3 (by Lec Ctr)	12	M	T	W		F			MTWF	9:00-9:55 AM	none	 	20240811
202408	FALL	2024	12	MATH	Mathematics	03A	B	MATH 03A B	Geometry I		Geometry I	High School	0003	Natural Science & Mathematics	0.5		0.5	.5	E									15	0	12	3	HS	Full Semester 	Graded					A	bard academy		Burkart	Jack	1005	1100	CL3	Classroom Bldg 3 (by Lec Ctr)	12	M	T	W		F			MTWF	10:05-11:00 AM	none	 	20240812
202408	FALL	2024	80	MATH	Mathematics	099M	1	MATH 099M 1	Algebra Workshop		Algebra Workshop	College	0003	Natural Science & Mathematics	0	1	1	1 p/f	E									15	0	0	15	2	MOD1	Pass/Fail				N	Y	first semester		Landi	Amanda	1335	1430	FSH	Fisher Science & Academic Ctr	112	M		W		F			MWF	1:35-2:30 PM	none	 	20240880
202408	FALL	2024	120	MATH	Mathematics	109	0	MATH 109	Elementary Functions		Elementary Functions	College	0003	Natural Science & Mathematics	0	3	3	3	E									15	1	7	8	1	Full Semester 	Graded				1	P	first semester with permission		Putz	Robert	1005	1100	CL1	Classroom Bldg 1 (by Library)	01	M		W		F			MWF	10:05-11:00 AM	SMC	 	202408120
202408	FALL	2024	321	MATH	Mathematics	109	RM	MATH 109 RM	Elementary Functions		Elementary Functions	College	0003	Natural Science & Mathematics	0	3	3	3	E									5	0	3	2	1	Full Semester 	Graded						 		Knox	Kenneth	0935	1030				M		W		F			MWF	9:35-10:30 AM	SMC	 	202408321
202408	FALL	2024	68	MATH	Mathematics	110	0	MATH 110	Introduction to Statistics		Introduction to Statistics	College	0003	Natural Science & Mathematics	0	3	3	3	E									15	1	14	1	1	Full Semester 	Graded				1	P	first semester with permission		Knox	Kenneth	1005	1100	CL1	Classroom Bldg 1 (by Library)	03	M		W		F			MWF	10:05-11:00 AM	SMC	 	20240868
202408	FALL	2024	81	MATH	Mathematics	112M	2	MATH 112M 2	Data Analysis		Data Analysis with R	College	0003	Natural Science & Mathematics	0	2	2	2	E	CMPT	Computer Science							15	0	11	4	3	MOD2	Graded				N	Y	first semester		Landi	Amanda	1335	1430	FSH	Fisher Science & Academic Ctr	112	M		W		F			MWF	1:35-2:30 PM	SMC	 	20240881
202408	FALL	2024	142	MATH	Mathematics	210	B	MATH 210 B	Calculus I		Calculus I	College	0003	Natural Science & Mathematics	0	3	3	3	E									15	0	17	-2	1	Full Semester 	Graded				N	P	first semester with permission		Williams	Kameryn	1005	1100	FSH	Fisher Science & Academic Ctr	112	M		W		F			MWF	10:05-11:00 AM	SMC	 	202408142
202408	FALL	2024	141	MATH	Mathematics	210	A	MATH 210 A	Calculus I		Calculus I	College	0003	Natural Science & Mathematics	0	3	3	3	E									15	0	16	-1	1	Full Semester 	Graded				N	P	first semester with permission		Williams	Kameryn	0900	0955	FSH	Fisher Science & Academic Ctr	201	M		W		F			MWF	9:00-9:55 AM	SMC	 	202408141
202408	FALL	2024	102	MATH	Mathematics	211	0	MATH 211	Calculus II		Calculus II	College	0003	Natural Science & Mathematics	0	3	3	3	E									15	0	6	9	1	Full Semester 	Graded				N	P	first semester with permission		Minden	Kaethe	1005	1100	CL1	Classroom Bldg 1 (by Library)	04	M		W		F			MWF	10:05-11:00 AM	SMC	 	202408102
202408	FALL	2024	143	MATH	Mathematics	217M	1	MATH 217M 1	Intro to Mathematical Proof	Introduction to Mathematical Proof	Introduction to Mathematical Proof	College	0003	Natural Science & Mathematics	0	2	2	2	E									15	0	2	13	2	MOD1	Graded				N	P	first semester with permission		Williams	Kameryn	1335	1430	CL1	Classroom Bldg 1 (by Library)	01	M		W		F			MWF	1:35-2:30 PM	SMC	 	202408143
202408	FALL	2024	186	MATH	Mathematics	218M	2	MATH 218M 2	Nonbinary Thinking	Nonbinary Thinking in Mathematics	Nonbinary Thinking in Mathematics	College	0003	Natural Science & Mathematics	0	2	2	2	E	QL	Queer Leadership							15	0	4	11	3	MOD2	Graded				N	P	first semester with permission		Williams	Kameryn	1230	1325	CL1	Classroom Bldg 1 (by Library)	01	M		W		F			MWF	12:30-1:25 PM	SMC	 	202408186
202408	FALL	2024	101	MATH	Mathematics	220	0	MATH 220	Linear Algebra		Linear Algebra	College	0003	Natural Science & Mathematics	0	3	3	3	E									15	0	12	3	1	Full Semester 	Graded				6	P	first semester with permission		Minden	Kaethe	1110	1205	CL1	Classroom Bldg 1 (by Library)	04	M		W		F			MWF	11:10-12:05 PM	SMC	 	202408101
202408	FALL	2024	119	MATH	Mathematics	221	0	MATH 221	Vector Calculus		Vector Calculus	College	0003	Natural Science & Mathematics	0	3	3	3	E									15	0	6	9	1	Full Semester 	Graded				4	P	first semester with permission		Putz	Robert	0900	0955	CL1	Classroom Bldg 1 (by Library)	01	M		W		F			MWF	9:00-9:55 AM	SMC	 	202408119
202408	FALL	2024	301	MATH	Mathematics	255-B	0	MATH 255-B	BARD: Vector Calculus		BARD: Vector Calculus	Course at BARD	0003	Natural Science & Mathematics	4		4	4	E									5	0	1	4	1	Full Semester 	Graded						 				0830	0950					T		R				TR	8:30-9:50 AM	none	 	202408301
202408	FALL	2024	339	MATH	Mathematics	300T	KM	MATH 300T KM	Math Tutorial		Analysis II	College	0003	Natural Science & Mathematics	0	4	4	4	E									5	0	1	4	1	Full Semester 	Graded						 		Minden	Kaethe														-	none	 	202408339
202408	FALL	2024	13	MATH	Mathematics	310	0	MATH 310	Complex Analysis		Complex Analysis	College	0003	Natural Science & Mathematics	0	4	4	4	E									15	0	10	5	1	Full Semester 	Graded				7	N	not first semester		Burkart	Jack	1440	1535	CL1	Classroom Bldg 1 (by Library)	01	M		W		F			MWF	2:40-3:35 PM	SMC	 	20240813
202408	FALL	2024	315	MATH	Mathematics	313-B	0	MATH 313-B	Bard:Data Analysis		Bard:Discrete&ComputationalGeo	Course at BARD	0003	Natural Science & Mathematics	0	4	4	4	E									5	0	1	4	1	Full Semester 	Graded						 																	-	none	 	202408315
202408	FALL	2024	243	MATH	Mathematics	320	0	MATH 320	Group Theory		Group Theory	College	0003	Natural Science & Mathematics	0	4	4	4	E									15	0	4	11	1	Full Semester 	Graded				2	P	first semester with permission		Minden	Kaethe	1335	1430	CL1	Classroom Bldg 1 (by Library)	04	M		W		F			MWF	1:35-2:30 PM	SMC	 	202408243
202408	FALL	2024	317	MATH	Mathematics	400T	JW	MATH 400T JW	Math Tutorial		Category Theory	College	0003	Natural Science & Mathematics	0	4	4	4	E									5	0	2	3	1	Full Semester 	Graded						 		Williams	Kameryn														-	none	 	202408317
202408	FALL	2024	82	MUS	Music	001	0	MUS 001	Collegium		Collegium	High School	0001	Arts	0	0.25	0.25	.25 p/f	E									15	0	0	15	HS	Full Semester 	Pass/Fail					A	bard academy		Legene	Anne	1900	2030	KLG	Kellogg Music Center				W					W	7:00-8:30 PM	none	 	20240882
202408	FALL	2024	84	MUS	Music	002	0	MUS 002	Chamber Orchestra		Chamber Orchestra	High School	0001	Arts	0	0.25	0.25	.25 p/f	E									20	0	4	16	HS	Full Semester 	Pass/Fail					A	bard academy		Legene	Anne	1900	2030	KLG	Kellogg Music Center					R				R	7:00-8:30 PM	none	 	20240884
202408	FALL	2024	110	MUS	Music	003	0	MUS 003	Jazz Ensemble		Jazz Ensemble	High School	0001	Arts	0	0.25	0.25	.25 p/f	E									30	0	6	24	HS	Full Semester 	Pass/Fail					A	bard academy		Myers	John	1930	2100	KLG	Kellogg Music Center			T						T	7:30-9:00 PM	none	 	202408110
202408	FALL	2024	86	MUS	Music	004	0	MUS 004	Chorus		Chorus	High School	0001	Arts	0	0.25	0.25	.25 p/f	E									20	0	2	18	HS	Full Semester 	Pass/Fail					A	bard academy		Schane-Lydon	Catherine	1930	2100	KLG	Kellogg Music Center		M							M	7:30-9:00 PM	none	 	20240886
202408	FALL	2024	275	MUS	Music	085	P	MUS 085 P	Applied Music: Saxophone		Applied Music: Saxophone	High School	0001	Arts	0		0	0 p/f	E									10	0	0	10	HS	Full Semester 	Pass/Fail					A	bard academy		Myers	John														-	none	 	202408275
202408	FALL	2024	271	MUS	Music	090	PB	MUS 090 PB	Applied Music: Piano		Applied Music: Piano	High School	0001	Arts	0		0	0 p/f	E									10	0	4	6	HS	Full Semester 	Pass/Fail					A	bard academy		Likness	Aaron														-	none	 	202408271
202408	FALL	2024	270	MUS	Music	090	PA	MUS 090 PA	Applied Music: Piano		Applied Music: Piano	High School	0001	Arts	0		0	0 p/f	E									10	0	0	10	HS	Full Semester 	Pass/Fail					A	bard academy		Hutton-DeWys	Manon														-	none	 	202408270
202408	FALL	2024	268	MUS	Music	091	P	MUS 091 P	Applied Music: Voice		Applied Music: Voice	High School	0001	Arts	0		0	0 p/f	E									10	0	3	7	HS	Full Semester 	Pass/Fail					A	bard academy		Teeley	Gigi														-	none	 	202408268
202408	FALL	2024	273	MUS	Music	093	P	MUS 093 P	Applied Music: Guitar		Applied Music: Guitar	High School	0001	Arts	0		0	0 p/f	E									10	0	4	6	HS	Full Semester 	Pass/Fail					A	bard academy		Britell	Julia														-	none	 	202408273
202408	FALL	2024	274	MUS	Music	095	P	MUS 095 P	Applied Music: Cello		Applied Music: Cello	High School	0001	Arts	0		0	0 p/f	E									10	0	1	9	HS	Full Semester 	Pass/Fail					A	bard academy		Muller	Julian														-	none	 	202408274
202408	FALL	2024	269	MUS	Music	096	P	MUS 096 P	Applied Music: Percussion		Applied Music: Percussion	High School	0001	Arts	0		0	0 p/f	E									10	0	1	9	HS	Full Semester 	Pass/Fail					A	bard academy		Parker	Thomas														-	none	 	202408269
202408	FALL	2024	272	MUS	Music	099	P	MUS 099 P	Applied Music: Violin/Viola		Applied Music: Violin/Viola	High School	0001	Arts	0		0	0 p/f	E									10	0	3	7	HS	Full Semester 	Pass/Fail					A	bard academy		Belflower	Jessica														-	none	 	202408272
202408	FALL	2024	87	MUS	Music	117	0	MUS 117	Chorus		Chorus	College	0001	Arts	0	1	1	1 p/f	E									20	0	7	13	1	Full Semester 	Pass/Fail				N	Y	first semester		Schane-Lydon	Catherine	1930	2100	KLG	Kellogg Music Center	AUD	M							M	7:30-9:00 PM	Arts	 	20240887
202408	FALL	2024	87	MUS	Music	117	0	MUS 117	Chorus		Chorus	College	0001	Arts	0	1	1	1	E									20	0	7	13	1	Full Semester 	Graded				N	Y	first semester		Schane-Lydon	Catherine	1930	2100	KLG	Kellogg Music Center	AUD	M							M	7:30-9:00 PM	Arts	 	20240887
202408	FALL	2024	212	MUS	Music	180	P	MUS 180 P	Applied Music: Trombone		Applied Music: Trombone	College	0001	Arts	1		1	1 p/f	E									20	0	0	20	1	Full Semester 	Pass/Fail				N	Y	first semester		Wampler	David														-	Arts	 	202408212
202408	FALL	2024	213	MUS	Music	181	P	MUS 181 P	Applied Music: Bassoon		Applied Music: Bassoon	College	0001	Arts	1		1	1 p/f	E									20	0	0	20	1	Full Semester 	Pass/Fail				N	Y	first semester																	-	Arts	 	202408213
202408	FALL	2024	214	MUS	Music	182	P	MUS 182 P	Applied Music: Recorder		Applied Music: Recorder	College	0001	Arts	1		1	1 p/f	E									20	0	0	20	1	Full Semester 	Pass/Fail				N	Y	first semester		Dansker-DePaolo	Judith														-	Arts	 	202408214
202408	FALL	2024	215	MUS	Music	183	P	MUS 183 P	Applied Music: Harp		Applied Music: Harp	College	0001	Arts	1		1	1	E									20	0	0	20	1	Full Semester 	Graded				N	Y	first semester		Mango	Teresa														-	Arts	 	202408215
202408	FALL	2024	215	MUS	Music	183	P	MUS 183 P	Applied Music: Harp		Applied Music: Harp	College	0001	Arts	1		1	1 p/f	E									20	0	0	20	1	Full Semester 	Pass/Fail				N	Y	first semester		Mango	Teresa														-	Arts	 	202408215
202408	FALL	2024	216	MUS	Music	184	P	MUS 184 P	Applied Music: Viola da Gamba		Applied Music: Viola da Gamba	College	0001	Arts	1		1	1 p/f	E									20	0	1	19	1	Full Semester 	Pass/Fail				N	Y	first semester		Legene	Anne														-	Arts	 	202408216
202408	FALL	2024	217	MUS	Music	185	P	MUS 185 P	Applied Music: Saxophone		Applied Music: Saxophone	College	0001	Arts	1		1	1	E									20	0	0	20	1	Full Semester 	Graded				N	Y	first semester		Myers	John														-	Arts	 	202408217
202408	FALL	2024	217	MUS	Music	185	P	MUS 185 P	Applied Music: Saxophone		Applied Music: Saxophone	College	0001	Arts	1		1	1 p/f	E									20	0	0	20	1	Full Semester 	Pass/Fail				N	Y	first semester		Myers	John														-	Arts	 	202408217
202408	FALL	2024	218	MUS	Music	187	P	MUS 187 P	Applied Music: Clarinet		Applied Music: Clarinet	College	0001	Arts	1		1	1 p/f	E									20	0	0	20	1	Full Semester 	Pass/Fail				N	Y	first semester																	-	Arts	 	202408218
202408	FALL	2024	218	MUS	Music	187	P	MUS 187 P	Applied Music: Clarinet		Applied Music: Clarinet	College	0001	Arts	1		1	1	E									20	0	0	20	1	Full Semester 	Graded				N	Y	first semester																	-	Arts	 	202408218
202408	FALL	2024	219	MUS	Music	188	P	MUS 188 P	Applied Music:Trumpet		Applied Music:Trumpet	College	0001	Arts	1		1	1 p/f	E									20	0	1	19	1	Full Semester 	Pass/Fail				N	Y	first semester		Dean	Allan														-	Arts	 	202408219
202408	FALL	2024	220	MUS	Music	189	P	MUS 189 P	Applied Music: Mandolin		Applied Music: Mandolin	College	0001	Arts	0	1	1	1 p/f	E									20	0	0	20	1	Full Semester 	Pass/Fail				N	Y	first semester																	-	Arts	 	202408220
202408	FALL	2024	220	MUS	Music	189	P	MUS 189 P	Applied Music: Mandolin		Applied Music: Mandolin	College	0001	Arts	0	1	1	1	E									20	0	0	20	1	Full Semester 	Graded				N	Y	first semester																	-	Arts	 	202408220
202408	FALL	2024	222	MUS	Music	190	PB	MUS 190 PB	Applied Music: Piano		Applied Music: Piano	College	0001	Arts	1		1	1 p/f	E									20	0	2	18	1	Full Semester 	Pass/Fail				N	Y	first semester		Likness	Aaron														-	Arts	 	202408222
202408	FALL	2024	221	MUS	Music	190	PA	MUS 190 PA	Applied Music: Piano		Applied Music: Piano	College	0001	Arts	1		1	1 p/f	E									20	0	3	17	1	Full Semester 	Pass/Fail				N	Y	first semester		Hutton-DeWys	Manon														-	Arts	 	202408221
202408	FALL	2024	223	MUS	Music	191	P	MUS 191 P	Applied Music: Voice		Applied Music: Voice	College	0001	Arts	1		1	1 p/f	E									20	0	3	17	1	Full Semester 	Pass/Fail				N	Y	first semester		Teeley	Gigi														-	Arts	 	202408223
202408	FALL	2024	224	MUS	Music	192	P	MUS 192 P	Applied Music: Flute		Applied Music: Flute	College	0001	Arts	1		1	1 p/f	E									20	0	1	19	1	Full Semester 	Pass/Fail				N	Y	first semester		Powers	Sharon														-	Arts	 	202408224
202408	FALL	2024	225	MUS	Music	193	P	MUS 193 P	Applied Music: Guitar		Applied Music: Guitar	College	0001	Arts	1		1	1 p/f	E									20	0	6	14	1	Full Semester 	Pass/Fail				N	Y	first semester		Britell	Julia														-	Arts	 	202408225
202408	FALL	2024	226	MUS	Music	194	P	MUS 194 P	Applied Music:  Viola		Applied Music:  Viola	College	0001	Arts	0	1	1	1 p/f	E									20	0	0	20	1	Full Semester 	Pass/Fail				N	Y	first semester		Martin	Eric														-	Arts	 	202408226
202408	FALL	2024	227	MUS	Music	195	P	MUS 195 P	Applied Music: Cello		Applied Music: Cello	College	0001	Arts	1		1	1 p/f	E									20	0	0	20	1	Full Semester 	Pass/Fail				N	Y	first semester		Muller	Julian														-	Arts	 	202408227
